ph,temperature,turbidity,dissolved_oxygen,bod,co2,alkalinity,hardness,calcium,ammonia,nitrite,phosphorus,h2s,plankton,nitrate,salinity,status
7.845308164215106,29.803284736627486,42.01826929565312,7.447511908575567,5.079411297836026,4.942246033814541,135.08187663887884,99.40289270755693,49.015763843546964,0.001,0.005,0.1091375335790951,0.0001,60000.0,3.5262539848911487,17.90895544740547,Safe
7.27926819643679,29.764625437496026,34.84882641588254,3.502861085739932,8.638049125063892,7.62123736219122,154.97566643952945,135.78706929755782,74.90306320976708,0.03329588817190307,0.2282828623969977,0.39708296860737524,0.010415924169398691,41422.90933251727,28.987065717637268,12.126449656060128,Moderate
8.076598751923235,29.966414048864042,38.63741216775701,4.644800059041719,7.838127468019246,8.505711147110972,50.0,78.64488656304145,62.42081338694189,0.12961352817646435,0.12620343499155567,0.19633003131849003,0.010206343079356401,17470.312675673158,29.17991082618247,25.702352140710317,Moderate
7.38590307103225,24.029981097221675,42.24751661333382,6.142009565586664,3.362058882209789,3.6156315060958084,110.05794492665868,142.20966109477413,75.09936947394772,0.006255604294931596,0.006172028276262544,0.1595264781712678,0.0007705016168811175,36989.73923411556,9.41286709121666,14.597089556216865,Safe
7.677698934448525,28.107273792111386,52.00470402532762,4.854719914966959,6.892355515382946,9.806242645701628,72.32623325525734,65.59010475520364,34.10807588702794,0.06316969365015615,0.12851474453121012,0.47150209589991154,0.0046996102779253025,36045.43175799289,22.426848272415164,21.06558071093879,Moderate
6.618849897934515,29.372089716553937,42.49912238455488,4.8,10.600818110678368,22.567182823528867,63.158401941691615,110.92004467631429,38.29747420146374,0.22819115605584425,0.14111598962905159,0.5762085658247672,0.02086210716969293,8831.145818837193,30.46673742686309,2.722267455697089,Critical
7.92569893303811,25.73635985395369,41.02327194602855,6.017016073927159,4.371813946803273,6.868417639076963,119.80626273117862,173.24320170223072,70.15724961199939,0.023114410970238624,0.025004574463934347,0.0819659130057049,0.00043140481608953333,35259.70600358859,4.523118485392611,11.515671768266458,Safe
7.652155865582547,26.142480564230016,35.98230647534222,7.395796218235929,4.038095899374931,6.163011629933586,105.83841240717278,154.16591967601644,68.84054410904358,0.027738593454710424,0.026951304043926073,0.13829152785329382,0.00012978510216194437,48684.098821246465,8.08137084724231,14.539722136529244,Safe
7.998272755189042,30.110962321481402,39.0093914535446,7.3727874144696095,3.1027707989503033,6.955682685002559,103.93061931853447,172.96929319448085,64.40680032412084,0.02965869515444234,0.025292410349152847,0.16343286203677812,0.0007493908498047695,41647.91252694591,6.969992197872342,13.8623057532836,Safe
7.9385792837987905,26.203490870834056,28.01942001352629,6.55844948070565,4.148707450174689,3.6996845612653773,156.596139148031,172.7320234262971,66.04755249951585,0.0215260580875989,0.011871861988318811,0.04339087919592721,0.0010132211313076409,40800.20222168409,9.750533720291905,13.491575568164917,Safe
8.322191522861731,29.564480915900692,32.446911518755975,4.5,3.3165740098229293,6.4065451491467105,113.87068444300047,106.57811723823178,44.608978758882635,0.03496008838638616,0.0316821876203129,0.09439852428703599,0.0006347359564091344,33556.4793455406,7.9074659236631515,10.129381745355305,Safe
6.5568871161277364,25.10377981968646,47.46419680307403,4.792161486825249,6.790836384353274,6.099351995001941,50.0,120.00115419856373,47.89028895782615,0.06524918004461502,0.21138665228454018,0.32804721449694374,0.004472928671332969,25616.967879985594,25.41367947217816,17.26887630415368,Moderate
7.808986357124819,24.360762448068495,27.595303463994348,6.3551332448539055,4.266748177055295,2.5901808391299035,135.0047670139648,125.90872796807264,89.96922306769349,0.001,0.005,0.06061109041007043,0.001758184090187286,46181.86077074951,14.053733666925538,17.224789699063624,Safe
7.808401536653103,29.597123507080134,29.52280228809551,6.913616257571681,4.020274952230255,4.00938985370432,135.3442043231792,133.73749334856365,57.30401228984819,0.018210360322954627,0.024252725036409965,0.1485997818696342,0.0007029923372847866,48906.44088481611,11.532098231464747,12.5058583504666,Safe
7.796810943473353,31.256751429519596,29.875163517711158,6.071019282627581,4.336685655668376,4.1762538668457685,132.45588317058412,127.1352461092134,75.70764982504495,0.03766355621224196,0.01622221221101073,0.11830580785930402,0.00029542797511443366,32634.487707457116,4.88363656504886,12.827588336210008,Safe
8.23163356339445,29.553904974341044,63.22928758138116,5.565677344486887,7.358210314053991,14.560793682550685,117.09926187095888,119.53586554523787,57.19328916726053,0.08870262119857582,0.11512010586069363,0.501749922882458,0.0008,23483.25050181284,33.286192097138034,12.352104756541898,Critical
7.819544028130282,26.93113946547633,28.131062883556506,7.583583103109996,4.487087505440576,3.253068156777165,110.25476647216078,121.57731314944624,70.1274660148244,0.016505674798271995,0.04513689834110064,0.1456605525210426,0.0011154698697997626,22078.777179724406,1.5,12.375475066574511,Safe
7.786474769824243,33.75867893125365,38.783417577285945,3.314669675657197,5.3273588247556845,8.248173128296816,75.04560181111543,108.5207629852465,50.35257302776661,0.038332742691816406,0.12512476683470325,0.3749579935968387,0.0009063747608272586,37049.902582143026,13.091739814198862,9.863063058396769,Moderate
6.17737282321294,31.493206426594607,63.84334845081596,2.318327386452425,17.668401573681383,25.426273811482957,45.42977187984745,78.14957109893889,15.197571270709588,0.37807897173099786,0.6438110475788975,0.9140094843558978,0.019064653902088446,6627.207202387936,60.010441520448836,7.632459235056822,Critical
7.88386376610985,31.26413385732776,43.13631001269673,8.714329942556596,4.617064859350204,1.5,91.80188874989635,141.14396240691912,70.75754961919934,0.037341719249679606,0.018412669990797846,0.15534511403134604,0.0024359829089156872,30223.810418893423,3.134690216691756,13.557673611418156,Safe
8.25970933051427,29.233913929822368,37.949214204321386,6.514004967371381,4.8330933736813195,4.439944188718351,134.22456522997595,157.67352756979096,65.46255094713617,0.024465033729691915,0.00919716069525953,0.11122359687014759,0.0017352125300158054,31425.280636279625,6.681930605318756,16.398879384470188,Safe
7.87057662211089,27.175872904871518,26.100960772016332,4.946964722160179,1.9674985252026573,4.043066027467897,125.10170792256469,209.4981796776228,67.62400982195024,0.015192234145010461,0.036397847575891894,0.10914509688366623,0.0007324456864017415,60000.0,10.140841140574675,18.334727999584263,Safe
7.550492415721678,30.136122316319195,30.35772784402999,5.632024577471668,1.8860866555217932,3.911928325999328,108.80866395820856,154.5554264892471,75.79604576392369,0.002973208708831415,0.01336203541659612,0.0675676926952971,0.000999433084933611,33074.476991333795,3.723901656582414,16.762512304507773,Safe
6.363943871542409,31.173494053938747,72.20871932508514,1.6582016363795957,6.0,16.828561789475852,54.04514150592898,49.52876397711837,11.812786192831508,0.3823885979371489,0.7979337240106825,1.2138535811474453,0.06832504988387564,10776.06275883216,84.62450292500799,7.123945472676244,Critical
7.719122939026442,28.849604087654694,25.28885860779411,6.65809487586681,4.321383360263596,5.722986250213522,150.13756063349842,121.97983493811857,76.68490236585394,0.01728335656393236,0.03782502452065334,0.1744752229781528,0.0019917556240513943,46887.13078401459,4.643413683316571,17.650014379456557,Safe
7.764654816317866,29.6783827677184,15.0,4.510053730178875,2.6530933253273625,4.964085663689731,138.34710568909355,182.2678472459499,83.89278096557982,0.011462453334788162,0.013722148840450992,0.07903762436356657,0.0018157091925354544,36379.835961438155,2.5890604595600113,14.101419210459369,Safe
7.269215125354822,30.84168273468529,75.0,3.713032775300067,6.43665466186407,8.745615721031706,107.19131284956788,111.56888545811273,44.477833448510516,0.0593285627745593,0.07880372891850063,0.4593000755185851,0.006319256864808519,27893.371237316333,17.42109212821238,14.2583783968138,Moderate
6.811342199949084,28.600947939823364,41.33096436535402,5.869154449209144,2.9851553022888013,1.842866172834234,170.0,155.38569904612385,78.79595590393369,0.03780690878612038,0.005,0.10138064072886774,0.0011213993127804005,33011.35218238128,14.772549966256225,19.493947149565738,Moderate
8.10171653192543,30.949047518087696,43.73426045519181,7.899417926653883,3.054882675670798,6.7563193510278445,89.07604489330897,155.13732143054986,86.9631726702898,0.04047304060782608,0.005,0.1826139972757946,0.0013704770925938876,52523.97105785454,4.749661789203417,23.14103923531539,Safe
7.22768995915278,30.97973280355893,37.79309247451598,6.252119880921337,3.043166451445889,7.116154776698968,138.47537668672518,179.8323084365289,43.498545561332904,0.04215368444465403,0.018116422538147603,0.19060347154046398,0.0018252984902973122,43621.106335820936,4.761781936809232,16.234267870727663,Safe
8.023124122540745,29.84235515953362,32.74526670159794,7.107289015101693,4.455036574809472,4.828806281450382,121.93838991037194,90.0,58.19222438431209,0.006241899554974619,0.005,0.11284368012643299,0.0026407523038384792,31326.967367972,12.166786230083915,15.03768509112541,Safe
7.7568197137072294,31.462859824910083,54.66226247901745,4.595176960814205,7.704330518143117,9.947942794851798,50.0,60.0,32.475399169666815,0.0512749023976444,0.14410497747507772,0.25042548587038777,0.0041409086416580206,29443.694460517065,33.58681836301748,13.84008247001534,Moderate
7.342579489356726,31.211583025945284,23.268246529912034,3.6750221825202845,6.9082519861575005,13.112272180156474,65.30053684884422,170.45210834850076,49.07687325529505,0.15763275956914627,0.10440791741161455,0.200486935676482,0.006023013099779635,28341.629674017047,16.81663803010143,13.050901761519691,Moderate
7.561735482382603,27.887248760810976,28.909420196422595,7.852362545926151,4.711503161469432,5.266014206788211,133.73535502220994,123.4166204595705,58.12237619557706,0.005017770977157117,0.015941709249204187,0.09521861630946361,0.0001,25433.07101672468,10.966628330813037,15.213118298597221,Safe
8.018838952468014,28.89943319854528,37.49082844011627,8.56422013485241,4.177731517176981,3.642107180702351,127.83978901151185,126.92564160580147,64.17578542981325,0.001,0.005,0.15453087610728092,0.0003676570285204259,19842.275310814453,9.616847658400884,17.06282839440983,Safe
8.1598399501733,28.529603432224288,29.779645949475587,5.54538189804994,4.1364114820046956,6.683102006589287,151.91750006355434,142.7454626241306,51.312207882796045,0.009194467176550192,0.01811849755500711,0.1687805638230911,0.0010967247320688438,40135.64097353991,7.397033725469574,23.594221795487908,Safe
7.8932864525054,30.953106214278918,27.620739817865015,7.8744849814275595,4.73326249853544,3.9130501651524336,120.20951366177863,132.31448602510469,95.0,0.02487114980526643,0.019446789540881342,0.11739012472685698,0.0016858052293293848,24118.320156029946,14.259321620140259,16.202443388688856,Safe
7.580510036903616,24.444122011809153,31.867452721419838,7.304933390732326,3.3955817320182353,3.2656985925030333,134.65859890355173,160.35258558045248,47.75090719290625,0.04146529670187883,0.039058094058725276,0.10549423175002957,0.0004148020664427782,49118.541678827125,14.001027964050106,14.977025142851382,Safe
7.480681102184619,27.166309548246282,21.811315611227208,6.382332697807147,5.391407033289655,6.488250329581885,85.41340610007197,133.48644381932365,54.39418694264349,0.01640675814672743,0.024004452411849186,0.04,0.00031291180308350456,42991.82239918409,19.3343217178264,19.64170726377573,Safe
5.138362901502941,30.702723622940972,63.8759853568855,1.065597932390289,21.384291314066473,13.44461734208502,71.061685543582,48.610108557147655,8.0,0.46901766639162396,1.025616098499197,0.35519028945069164,0.022012922303895843,18276.212568847906,88.22955278847593,11.354424669252767,Critical
7.535285414092645,29.602357140024615,30.249069986114993,4.74456210268929,5.204221926538338,5.437226734580813,137.19818245309287,200.99228226595926,52.94191290705874,0.054177759739339984,0.03279254221290139,0.08947538368639832,0.0031482442470687076,34775.457905037925,11.954222930047246,13.001299552102541,Safe
6.8574628634984,31.281811482036122,61.88494008691342,3.4277332078105824,7.440753897906436,16.0,90.67170324660707,105.94423316035555,44.76577725613969,0.05360220839396074,0.1074808228186129,0.48042017655926095,0.006011729041242583,8000.0,10.0,13.452707810894374,Moderate
8.285220412591597,33.86735315657932,50.63916717475662,4.245843311731871,6.548564889862234,5.762787921454795,77.49565528927091,97.70287691193897,47.55709270760914,0.08909158163626225,0.17597747796896232,0.1540366377568237,0.007944224216889473,12411.522116498732,20.50461050118748,8.321768280194135,Moderate
7.440270979752008,26.089309380608142,55.40139505900863,4.2661858733262665,9.379458716173463,12.441869916509136,50.0,60.0,50.184232131061066,0.03410479033919015,0.23025084481212865,0.4458006124978166,0.001686679935519836,28089.697466873797,28.076923169433464,8.133883198640426,Moderate
7.988587342854398,26.65615897622757,34.44194501225083,5.563204765040617,3.273686205023014,1.806025898123965,107.50447551491264,157.09940738018548,30.0,0.014231263344196807,0.03410370565430572,0.1034707330770834,0.0006075609236758628,48405.7688981676,7.114516360612571,16.193813981690994,Safe
7.6024973667354745,26.221827986378653,37.91740374494267,5.709229080914646,5.281570234251809,5.73288222362385,118.38378960955455,150.51658748191682,57.037059937962475,0.05508234412292366,0.05485221660727414,0.11268256649159013,0.0013758101517072866,38150.16101574549,16.369561156013198,17.04970204400922,Safe
6.576971080192316,33.9843047919952,32.37120887349961,1.620488084794336,7.916215346123517,20.791277858730048,58.6922641109679,73.66415993046064,8.0,0.08,0.5974567711695976,0.593973933578025,0.05247244890126364,2000.0,48.89543898535657,8.851329306324722,Critical
7.342798034907807,29.298043652582045,31.271393117175784,7.983743910203707,3.5287760228187115,3.208067846421148,145.5576778286682,126.61631396243303,44.20190405936006,0.0040483720060736535,0.021870741450431906,0.0798611162565702,0.0019299895604637115,34747.68429619438,5.67443991488004,15.970097181036527,Safe
7.0235132759697185,30.969682029733256,33.94602583420979,4.190550595522349,6.079899825663155,4.024803498124662,118.3466695081226,126.13264224141176,47.00069818532633,0.13035671286702477,0.17933724538164927,0.17258429824940155,0.001555737472117871,27656.439798000272,32.775708624345654,11.279035019341762,Moderate
7.922919808350644,27.57806595943062,42.330190712127035,7.018218950445411,3.8653906420161737,3.6179722214445498,137.36924784776437,177.72294386522367,72.34263109824536,0.001,0.019236660777523926,0.11442669586102919,0.001184564925166155,23476.014724224617,6.6657500911846554,21.704531278380003,Safe
7.852883757104073,31.209541788578573,57.6801275661793,3.693293002087275,8.699429720589396,11.78086713731997,50.0,147.58807475425616,31.94117792169204,0.09331801378902853,0.23009333366457385,0.396943884269508,0.003958837966728898,40064.10879150033,32.11564321841122,4.0,Moderate
7.991531961195683,31.242426051589444,65.88708408993837,6.06992151214329,8.638027317919954,9.420619572618621,78.26476573346329,60.0,44.97578541227965,0.09362879380725189,0.03,0.27188085646207727,0.0012806583761209365,40523.73367183563,14.263962312512469,4.0,Moderate
7.621071241736499,24.703939218990968,37.37911470089106,6.4173022549816015,2.7047702198143577,4.759796464063121,125.82653663754006,124.09204821804546,73.39583890066555,0.003820088434541718,0.035043815363472675,0.06946999796744718,0.002524723643623556,51023.69285226277,8.035091100752577,19.851244931295856,Safe
7.509371189566057,33.146226819200116,74.53304096460225,1.3663329943916327,13.83592121003574,20.028691222452284,38.95354266495695,70.79243358264715,23.444680211300177,0.7559147419247703,0.4333351406089992,0.998001890217468,0.05082175080564552,28866.46461741005,88.24967430331192,2.394896915338072,Critical
8.236022594734495,28.881694860876124,32.31560794846794,4.331689431733206,6.4283486826370835,8.503802618904249,50.0,120.0890438294637,42.75907103325423,0.1370467722546652,0.2799880626318095,0.13756178248808015,0.004963770517313585,21965.77759159584,21.106526581839553,22.112083597310814,Moderate
8.376509315626446,29.885171871918608,27.22870873624896,7.068273377152784,4.769552856606551,5.33195806219771,105.63974070821439,169.08707485290972,52.20262166739692,0.04545281110568422,0.0505316190115246,0.18053788698087953,0.0004391283988991084,37055.95459338445,10.213406843368846,14.550748677366373,Safe
5.0,28.55513269597511,88.24991764723907,3.9245056609821853,23.786349086039966,20.40273301108709,36.82399783844453,51.94171661721136,48.3738833137672,0.24657060252727098,0.9333766384539282,1.0122553321232672,0.0389912599563031,12575.557268154875,52.22813582212682,12.416950426331795,Critical
6.4,28.7587810857571,42.69909620695814,4.967346147749891,9.199367258319581,6.823714555140977,83.27108886619192,100.66232886762897,32.19717511635761,0.04257713879422175,0.16068236210302728,0.37408853487321875,0.007803106858200082,31548.87759813992,15.745370360889444,19.138780600627882,Moderate
7.989533168364715,27.6702460863033,21.334973161777548,6.687800338042522,3.852898446551857,5.00490214134325,103.29716913675334,163.58287763544197,49.037476504534936,0.03544637246463548,0.03590919063905739,0.16628812252284886,0.0013459544883394502,36162.94164101214,5.082489043052617,16.055131058523497,Safe
6.879231534105766,29.420302037275935,24.201547392617265,5.8691535970528115,2.8752432721252412,4.09575936644402,112.45077667048596,122.29712382835822,74.93675265236236,0.0164536109244398,0.010605890316822393,0.062217924268859554,0.0020305044206633247,41787.99627433581,9.807819818087795,11.473397452844633,Safe
6.781072791482387,25.63135135507723,53.19446374866708,3.7183010054905603,7.69141364619831,12.461403354191766,152.91556002639254,67.20979206252971,59.4924904913277,0.14014626425504678,0.12328026925739322,0.48199334782891673,0.0065125795974252465,22790.007240040315,23.722383962725022,13.972842446050944,Moderate
7.4468920544704185,28.949841523119236,60.664960658547265,3.629849208541171,6.0076576689580445,10.630310264762151,50.0,112.51939381392495,51.747616363393746,0.06383936183281691,0.18946623636565704,0.5072098080088304,0.007334783038989666,36112.396321422435,33.33659268841598,23.09005049380126,Moderate
7.285591513082508,29.881311584830744,92.9047022741409,2.037884774220992,16.8249086953168,21.80386637505432,41.41055137436736,53.402864966353306,57.073234037032606,0.49673895214339453,0.8114344633753863,0.7056313675174608,0.022889001267910228,8903.84098673028,50.8613601160168,2.9033379740216447,Critical
8.8,29.52838379933766,40.43113241836706,6.940059929023145,3.294205279534113,4.186623063943692,135.69407899272397,147.7518728482883,58.327216552413105,0.02889756486497045,0.04416061057769834,0.12892942994168252,0.000914413782436415,31337.49997360068,8.62964323021186,14.786297486061423,Safe
8.091815414755532,30.208405703153552,37.80478571926604,4.533914113814608,11.0,9.144309444600387,99.35000337749534,75.0547354587028,36.951185085143536,0.11207585239006074,0.1297226020970218,0.5300071542862353,0.002593040347991734,23223.22185518861,24.587141393015568,14.321997695785551,Moderate
6.668795105326572,27.907228235156854,46.24754849668624,6.2,5.64723671580529,4.0,94.3615050459117,112.20978253225225,82.33889424155464,0.09734034438843678,0.11963984304810875,0.3233194435214219,0.0034080340413293053,29680.470847084867,19.774727983361064,9.382048234910753,Moderate
8.28016556317777,25.999155550875606,31.16025833949101,5.849343378663805,4.0949186876186126,4.033187566239478,158.7201389954089,150.96346366296962,57.773660292612,0.016494900624126143,0.011467028695405855,0.14432666513896822,0.0013384769951947397,24282.48171806558,9.502342995829483,11.571202503875522,Safe
6.820461034093896,29.288942372978124,51.077775975185276,1.7593612655106436,15.992936094433963,17.576612917240933,51.282670566758966,97.65774891709965,31.55707456544789,0.2769100426345424,1.0937130706137523,0.8890210315199413,0.03663992980615652,13188.83358501876,105.0,7.567278072894268,Moderate
7.86394255679896,24.282850516738623,36.72595468408261,7.38239708978998,4.084089802589672,6.701063982491517,134.46090545676003,186.3379648947904,61.47656435886876,0.028077040808817413,0.01628116075036697,0.09370139702980078,0.00032468982104466603,54856.61778999866,7.937046471325249,18.894494044211296,Safe
7.903953117699369,26.50520006819818,16.50597837998028,4.6597336152044315,5.961496331923356,3.995899955241389,98.17739934688578,146.74998350266233,55.39840973004554,0.005306520280481735,0.04499202595714148,0.09987581585880598,0.0013539254110605625,47133.985601560766,10.700327363248775,6.0,Safe
